CustomerID,Name,Age,Salary ($),Gender,Marital Status,Education,Loan Approval,Zip Code,Satisfaction Score
2714,Customer_2714,45,130000,Male,Single,High School,No,86415,2
2715,Customer_2715,29,27000,Female,Single,PhD,Yes,98272,4
2716,Customer_2716,62,145000,Male,Married,Master,No,68422,1
2717,Customer_2717,33,110000,Male,Single,Master,Yes,41524,5
2718,Customer_2718,59,145000,Female,Single,High School,No,35290,2
2719,Customer_2719,46,74000,Female,Married,Master,No,70816,5
2720,Customer_2720,33,109000,Male,Divorced,PhD,No,67054,2
2721,Customer_2721,63,76000,Male,Married,Bachelor,Yes,43997,3
2722,Customer_2722,52,104000,Female,Single,Bachelor,No,84819,2
2723,Customer_2723,42,163000,Female,Single,Master,No,69174,1
2724,Customer_2724,51,108000,Female,Divorced,High School,No,39282,3
2725,Customer_2725,70,151000,Female,Divorced,PhD,No,45722,1
2726,Customer_2726,45,184000,Female,Married,Bachelor,No,10554,1
2727,Customer_2727,61,78000,Female,Single,Master,No,84139,3
2728,Customer_2728,34,181000,Female,Divorced,High School,No,28854,4
2729,Customer_2729,40,64000,Female,Single,Master,No,42776,3
2730,Customer_2730,28,42000,Female,Married,Bachelor,Yes,54984,4
2731,Customer_2731,67,178000,Male,Married,Bachelor,No,67296,1
2732,Customer_2732,24,90000,Male,Divorced,High School,No,77548,1
2733,Customer_2733,49,105000,Male,Divorced,Master,No,42179,5
2734,Customer_2734,41,70000,Female,Married,High School,Yes,59511,1
2735,Customer_2735,64,86000,Male,Married,Bachelor,Yes,82733,1
2736,Customer_2736,30,63000,Male,Married,PhD,No,75807,2
2737,Customer_2737,65,161000,Female,Single,PhD,Yes,85572,2
2738,Customer_2738,49,95000,Female,Married,Bachelor,No,71651,1
2739,Customer_2739,23,36000,Male,Divorced,High School,No,41795,2
2740,Customer_2740,29,111000,Female,Married,Master,No,71308,5
2741,Customer_2741,27,57000,Female,Married,Bachelor,Yes,24468,3
2742,Customer_2742,19,122000,Male,Divorced,High School,No,71196,5
2743,Customer_2743,32,123000,Female,Single,PhD,No,43666,4
2744,Customer_2744,64,153000,Female,Divorced,PhD,Yes,39954,1
2745,Customer_2745,36,72000,Male,Single,High School,Yes,63660,3
2746,Customer_2746,35,85000,Female,Married,High School,Yes,33196,2
2747,Customer_2747,60,95000,Female,Single,PhD,Yes,41102,1
2748,Customer_2748,26,96000,Male,Married,Bachelor,Yes,72270,4
2749,Customer_2749,59,40000,Male,Single,Master,Yes,52083,4
2750,Customer_2750,49,132000,Female,Divorced,High School,No,69495,4
2751,Customer_2751,18,32000,Female,Married,PhD,Yes,28819,2
2752,Customer_2752,46,48000,Female,Divorced,PhD,Yes,21034,5
2753,Customer_2753,42,57000,Female,Single,PhD,No,69557,5
2754,Customer_2754,63,47000,Male,Divorced,High School,Yes,39471,2
2755,Customer_2755,53,73000,Male,Divorced,PhD,Yes,83633,4
2756,Customer_2756,50,89000,Male,Married,High School,Yes,87419,3
2757,Customer_2757,38,48000,Male,Married,PhD,No,43997,2
2758,Customer_2758,36,93000,Female,Divorced,PhD,Yes,55395,1
2759,Customer_2759,62,80000,Male,Married,Bachelor,No,39862,4
2760,Customer_2760,71,94000,Female,Single,Bachelor,Yes,28558,5
2761,Customer_2761,44,102000,Male,Single,High School,No,88399,4
2762,Customer_2762,60,90000,Female,Married,High School,Yes,34195,5
2763,Customer_2763,27,150000,Female,Divorced,Bachelor,Yes,66902,2
2764,Customer_2764,68,180000,Male,Divorced,PhD,Yes,97925,4
2765,Customer_2765,38,117000,Male,Divorced,Bachelor,Yes,20098,2
2766,Customer_2766,72,123000,Female,Married,High School,No,23166,1
2767,Customer_2767,53,58000,Male,Divorced,PhD,Yes,11375,4
2768,Customer_2768,21,34000,Male,Single,Bachelor,No,38554,5
2769,Customer_2769,28,62000,Female,Divorced,Bachelor,No,19241,3
2770,Customer_2770,39,67000,Female,Single,High School,Yes,14023,3
2771,Customer_2771,26,137000,Female,Single,PhD,No,27235,3
2772,Customer_2772,37,53000,Female,Single,Master,No,49817,1
2773,Customer_2773,58,120000,Female,Married,Bachelor,Yes,77538,5
2774,Customer_2774,30,69000,Female,Divorced,Bachelor,No,97579,4
2775,Customer_2775,32,33000,Male,Married,PhD,Yes,44461,5
2776,Customer_2776,52,113000,Female,Divorced,Bachelor,Yes,87640,3
2777,Customer_2777,65,141000,Male,Single,Master,Yes,24256,3
2778,Customer_2778,19,169000,Female,Single,High School,No,70172,3
2779,Customer_2779,22,51000,Male,Divorced,Bachelor,Yes,49738,3
2780,Customer_2780,30,163000,Male,Single,PhD,Yes,20881,4
2781,Customer_2781,44,96000,Male,Divorced,Bachelor,Yes,68882,4
2782,Customer_2782,19,121000,Female,Divorced,Master,No,16230,4
2783,Customer_2783,41,131000,Female,Single,PhD,No,82700,5
2784,Customer_2784,33,48000,Male,Divorced,Bachelor,Yes,84283,2
2785,Customer_2785,38,90000,Male,Divorced,PhD,Yes,58451,3
2786,Customer_2786,58,101000,Female,Divorced,PhD,No,22675,4
2787,Customer_2787,60,131000,Male,Divorced,Bachelor,Yes,94251,1
2788,Customer_2788,62,58000,Female,Single,High School,No,50019,1
2789,Customer_2789,24,147000,Female,Divorced,PhD,No,35278,5
2790,Customer_2790,63,74000,Female,Single,Master,No,35282,2
2791,Customer_2791,36,82000,Male,Single,High School,No,10793,4
2792,Customer_2792,32,141000,Female,Single,PhD,Yes,92810,5
2793,Customer_2793,16,172000,Female,Single,High School,Yes,52108,3
2794,Customer_2794,63,108000,Male,Single,PhD,Yes,62062,2
2795,Customer_2795,17,28000,Male,Divorced,PhD,No,55378,3
2796,Customer_2796,61,86000,Male,Divorced,Master,No,20012,2
2797,Customer_2797,45,92000,Female,Divorced,High School,No,46200,2
2798,Customer_2798,63,40000,Male,Divorced,Master,Yes,31850,1
2799,Customer_2799,62,91000,Male,Married,High School,No,43806,1
2800,Customer_2800,64,65000,Female,Married,High School,Yes,90749,4
2801,Customer_2801,46,104000,Male,Divorced,Bachelor,No,44688,3
2802,Customer_2802,37,83000,Male,Single,High School,No,17419,1
2803,Customer_2803,61,42000,Male,Divorced,PhD,Yes,98607,1
2804,Customer_2804,23,89000,Female,Single,PhD,Yes,60047,5
2805,Customer_2805,56,28000,Female,Divorced,Master,No,62290,4
2806,Customer_2806,23,61000,Male,Divorced,High School,Yes,71284,3
2807,Customer_2807,49,91000,Female,Divorced,High School,Yes,52388,1
2808,Customer_2808,60,70000,Male,Married,PhD,No,19553,3
2809,Customer_2809,16,109000,Female,Married,High School,No,69694,5
2810,Customer_2810,62,82000,Female,Married,PhD,Yes,52860,2
2811,Customer_2811,40,70000,Female,Divorced,Bachelor,Yes,92391,1
2812,Customer_2812,25,70000,Female,Divorced,Master,Yes,37288,4
2813,Customer_2813,41,68000,Male,Single,Bachelor,Yes,47568,2
2814,Customer_2814,41,85000,Male,Divorced,Master,No,73186,2
2815,Customer_2815,45,68000,Female,Married,High School,No,30358,5
2816,Customer_2816,35,161000,Female,Married,PhD,Yes,72260,3
2817,Customer_2817,29,106000,Female,Married,PhD,No,63495,2
2818,Customer_2818,62,48000,Male,Married,Master,No,75757,4
2819,Customer_2819,41,29000,Male,Married,Master,Yes,72145,3
2820,Customer_2820,48,58000,Male,Married,Master,Yes,44671,5
2821,Customer_2821,59,81000,Male,Divorced,Bachelor,No,40204,5
2822,Customer_2822,47,33000,Female,Married,Master,No,58245,1
2823,Customer_2823,22,62000,Male,Divorced,High School,Yes,39267,5
2824,Customer_2824,59,140000,Female,Married,PhD,No,62256,1
2825,Customer_2825,46,137000,Male,Divorced,Bachelor,No,51262,2
2826,Customer_2826,49,54000,Male,Single,Bachelor,Yes,91041,5
2827,Customer_2827,40,67000,Female,Married,High School,Yes,58714,3
2828,Customer_2828,50,24000,Female,Married,Master,Yes,14745,2
2829,Customer_2829,56,59000,Male,Married,Bachelor,No,19614,5
2830,Customer_2830,46,124000,Male,Married,High School,No,23062,2
2831,Customer_2831,50,62000,Female,Married,Master,Yes,75627,2
2832,Customer_2832,41,64000,Male,Divorced,Master,Yes,36683,2
2833,Customer_2833,31,41000,Female,Single,PhD,Yes,29002,3
2834,Customer_2834,71,33000,Male,Married,Bachelor,No,98019,3
2835,Customer_2835,54,117000,Male,Single,Bachelor,Yes,39944,4
2836,Customer_2836,26,79000,Male,Divorced,Master,No,81896,3
2837,Customer_2837,59,89000,Male,Single,Bachelor,Yes,41815,4
2838,Customer_2838,42,32000,Male,Single,Bachelor,Yes,82486,4
2839,Customer_2839,63,111000,Male,Married,PhD,Yes,89070,4
2840,Customer_2840,19,41000,Female,Divorced,Bachelor,No,88610,5
2841,Customer_2841,69,68000,Male,Divorced,Bachelor,Yes,53068,5
2842,Customer_2842,66,27000,Female,Divorced,High School,Yes,69175,3
2843,Customer_2843,21,86000,Male,Divorced,High School,Yes,64980,4
2844,Customer_2844,24,40000,Female,Single,PhD,No,32405,2
2845,Customer_2845,51,111000,Female,Single,High School,No,95183,5
2846,Customer_2846,44,90000,Female,Divorced,High School,Yes,68875,4
2847,Customer_2847,61,107000,Male,Married,Master,Yes,85466,3
2848,Customer_2848,23,159000,Male,Married,Master,No,27903,5
2849,Customer_2849,28,103000,Female,Single,Bachelor,No,51943,1
2850,Customer_2850,29,22000,Male,Divorced,Bachelor,No,23198,3
2851,Customer_2851,42,91000,Female,Single,PhD,Yes,77282,2
2852,Customer_2852,27,63000,Male,Single,Bachelor,Yes,63179,3
2853,Customer_2853,20,141000,Male,Divorced,Bachelor,Yes,66428,3
2854,Customer_2854,33,99000,Female,Married,PhD,No,61284,3
2855,Customer_2855,71,131000,Male,Married,Master,Yes,96223,5
2856,Customer_2856,43,146000,Male,Divorced,High School,Yes,53034,4
2857,Customer_2857,36,124000,Male,Divorced,PhD,Yes,80555,5
2858,Customer_2858,34,44000,Female,Single,High School,Yes,44050,4
2859,Customer_2859,49,45000,Female,Married,Bachelor,Yes,67878,5
2860,Customer_2860,59,38000,Female,Divorced,High School,Yes,91437,5
2861,Customer_2861,40,135000,Male,Married,PhD,No,81577,3
2862,Customer_2862,59,122000,Female,Divorced,Bachelor,No,27654,2
2863,Customer_2863,49,74000,Female,Divorced,High School,Yes,46745,2
2864,Customer_2864,20,142000,Female,Divorced,Bachelor,Yes,69971,5
2865,Customer_2865,30,82000,Female,Married,PhD,Yes,34272,3
2866,Customer_2866,64,84000,Female,Single,Bachelor,Yes,46992,5
2867,Customer_2867,65,181000,Male,Divorced,Master,Yes,72710,4
2868,Customer_2868,64,122000,Male,Single,High School,No,77421,3
2869,Customer_2869,43,50000,Male,Divorced,PhD,No,29557,1
2870,Customer_2870,46,100000,Female,Married,Bachelor,Yes,62295,2
2871,Customer_2871,31,35000,Male,Divorced,High School,No,83343,5
2872,Customer_2872,39,120000,Female,Single,Bachelor,Yes,83127,1
2873,Customer_2873,45,50000,Male,Divorced,Bachelor,Yes,66888,2
2874,Customer_2874,29,95000,Male,Married,Bachelor,No,29398,5
2875,Customer_2875,32,71000,Female,Divorced,Master,No,37339,3
2876,Customer_2876,24,104000,Female,Single,Bachelor,No,95757,5
2877,Customer_2877,55,74000,Female,Divorced,High School,No,69683,2
2878,Customer_2878,31,73000,Female,Married,PhD,Yes,60869,4
2879,Customer_2879,22,87000,Male,Divorced,Bachelor,No,51986,5
2880,Customer_2880,52,170000,Male,Single,PhD,No,35621,1
2881,Customer_2881,51,73000,Male,Single,Master,No,19095,4
2882,Customer_2882,27,171000,Male,Single,Master,Yes,58155,2
2883,Customer_2883,28,122000,Female,Single,PhD,No,41429,1
2884,Customer_2884,39,37000,Male,Married,Master,No,35696,3
2885,Customer_2885,61,99000,Female,Divorced,Bachelor,No,60133,2
2886,Customer_2886,40,97000,Female,Married,High School,No,91163,4
2887,Customer_2887,19,69000,Male,Single,Bachelor,Yes,32024,4
2888,Customer_2888,59,28000,Male,Single,Bachelor,Yes,55979,3
2889,Customer_2889,25,117000,Male,Single,Bachelor,No,78341,1
2890,Customer_2890,46,145000,Male,Divorced,Bachelor,No,62289,4
2891,Customer_2891,34,61000,Male,Divorced,PhD,Yes,55627,4
2892,Customer_2892,41,94000,Male,Single,Bachelor,No,12631,4
2893,Customer_2893,53,92000,Female,Married,Bachelor,No,56055,4
2894,Customer_2894,70,33000,Male,Married,High School,No,12464,1
2895,Customer_2895,48,78000,Female,Divorced,Master,No,51195,1
2896,Customer_2896,33,129000,Male,Divorced,Master,Yes,74721,3
2897,Customer_2897,25,133000,Female,Single,Bachelor,Yes,42047,1
2898,Customer_2898,18,165000,Female,Married,Master,Yes,14441,5
2899,Customer_2899,69,149000,Male,Divorced,PhD,Yes,64730,5
2900,Customer_2900,45,108000,Female,Single,Bachelor,Yes,45611,5
2901,Customer_2901,66,127000,Male,Single,High School,Yes,24447,1
2902,Customer_2902,28,159000,Female,Divorced,Bachelor,No,28558,4
2903,Customer_2903,23,92000,Male,Divorced,High School,Yes,82502,2
2904,Customer_2904,47,38000,Male,Single,PhD,No,14818,3
2905,Customer_2905,33,115000,Female,Single,Bachelor,No,29684,1
2906,Customer_2906,31,98000,Male,Married,High School,Yes,75027,2
2907,Customer_2907,62,170000,Male,Divorced,Master,No,63081,2
2908,Customer_2908,61,96000,Female,Married,PhD,No,23835,2
2909,Customer_2909,26,67000,Female,Single,Bachelor,Yes,88499,1
2910,Customer_2910,22,56000,Female,Married,Master,No,15309,4
2911,Customer_2911,31,90000,Male,Married,PhD,Yes,39699,1
2912,Customer_2912,37,113000,Male,Single,Master,Yes,22415,5
2913,Customer_2913,48,43000,Male,Divorced,PhD,Yes,16781,3
2914,Customer_2914,65,57000,Female,Single,Master,No,41389,4
2915,Customer_2915,58,120000,Female,Single,Master,Yes,71037,5
2916,Customer_2916,30,62000,Male,Divorced,Master,No,83753,2
2917,Customer_2917,37,69000,Female,Divorced,PhD,No,54949,3
2918,Customer_2918,37,128000,Female,Divorced,Bachelor,No,43666,4
2919,Customer_2919,29,137000,Female,Divorced,Bachelor,No,21290,5
2920,Customer_2920,36,58000,Male,Single,PhD,Yes,75070,3
2921,Customer_2921,45,67000,Female,Divorced,Master,Yes,32043,1
2922,Customer_2922,54,157000,Female,Married,PhD,No,44930,3
2923,Customer_2923,37,42000,Male,Single,PhD,Yes,32719,2
2924,Customer_2924,32,169000,Male,Single,PhD,No,18421,5
2925,Customer_2925,66,107000,Male,Single,Bachelor,No,63229,1
2926,Customer_2926,33,33000,Male,Single,Bachelor,No,45078,4
2927,Customer_2927,60,111000,Male,Divorced,Master,Yes,62206,2
2928,Customer_2928,18,60000,Female,Single,PhD,No,73550,1
2929,Customer_2929,30,71000,Male,Single,PhD,No,36639,5
2930,Customer_2930,23,51000,Male,Married,Bachelor,Yes,29722,3
2931,Customer_2931,29,105000,Female,Divorced,Bachelor,Yes,51048,2
2932,Customer_2932,44,99000,Female,Divorced,Master,No,16816,4
2933,Customer_2933,36,31000,Male,Married,Master,No,81575,1
2934,Customer_2934,16,124000,Female,Married,Bachelor,Yes,78667,5
2935,Customer_2935,65,176000,Female,Single,PhD,No,54164,2
2936,Customer_2936,53,26000,Male,Divorced,PhD,Yes,60527,1
2937,Customer_2937,35,180000,Male,Married,Bachelor,No,62092,2
2938,Customer_2938,32,122000,Female,Divorced,Bachelor,No,69576,4
2939,Customer_2939,25,135000,Female,Married,High School,Yes,25496,3
2940,Customer_2940,40,87000,Male,Single,Master,Yes,93133,2
2941,Customer_2941,31,94000,Male,Single,Master,Yes,81291,4
2942,Customer_2942,18,130000,Female,Married,Bachelor,No,52834,3
2943,Customer_2943,29,73000,Female,Married,Bachelor,No,23731,2
2944,Customer_2944,43,158000,Male,Single,PhD,No,43098,3
2945,Customer_2945,38,133000,Female,Married,Master,No,45974,2
2946,Customer_2946,51,53000,Female,Married,Bachelor,Yes,97138,2
2947,Customer_2947,36,79000,Male,Divorced,Bachelor,Yes,67054,4
2948,Customer_2948,54,27000,Male,Single,Master,Yes,35734,1
2949,Customer_2949,31,115000,Female,Divorced,PhD,Yes,90770,3
2950,Customer_2950,57,63000,Female,Single,PhD,Yes,31192,5
2951,Customer_2951,59,53000,Female,Married,PhD,Yes,36432,1
2952,Customer_2952,36,129000,Male,Married,Bachelor,Yes,64035,4
2953,Customer_2953,44,55000,Male,Divorced,PhD,Yes,82841,1
2954,Customer_2954,19,123000,Male,Divorced,Master,Yes,18081,4
2955,Customer_2955,38,55000,Male,Divorced,Master,No,71088,3
2956,Customer_2956,17,135000,Female,Single,High School,Yes,45130,1
2957,Customer_2957,64,69000,Male,Divorced,High School,Yes,65393,5
2958,Customer_2958,66,142000,Female,Married,High School,Yes,72314,5
2959,Customer_2959,43,110000,Male,Married,High School,Yes,49010,4
2960,Customer_2960,34,112000,Male,Divorced,PhD,No,37599,1
2961,Customer_2961,19,64000,Male,Single,Master,No,65991,5
2962,Customer_2962,28,70000,Female,Married,Master,No,14474,5
2963,Customer_2963,43,115000,Female,Married,Master,Yes,13755,4
2964,Customer_2964,22,94000,Female,Single,PhD,No,20359,2
2965,Customer_2965,45,105000,Male,Single,Bachelor,No,51725,2
2966,Customer_2966,46,68000,Male,Married,High School,Yes,20663,1
2967,Customer_2967,24,164000,Female,Divorced,Bachelor,Yes,75328,4
2968,Customer_2968,46,39000,Male,Single,PhD,Yes,42560,5
2969,Customer_2969,42,33000,Female,Divorced,Master,Yes,53686,4
2970,Customer_2970,57,95000,Male,Married,Master,No,23322,4
2971,Customer_2971,37,95000,Male,Divorced,High School,Yes,74592,3
2972,Customer_2972,28,57000,Female,Married,Master,Yes,19999,1
2973,Customer_2973,41,104000,Male,Divorced,High School,No,57406,2
2974,Customer_2974,36,111000,Male,Single,Master,Yes,37916,5
2975,Customer_2975,46,54000,Male,Single,Master,No,18321,5
2976,Customer_2976,34,132000,Female,Single,PhD,Yes,63350,1
2977,Customer_2977,65,48000,Male,Single,Bachelor,Yes,30830,3
2978,Customer_2978,38,96000,Male,Divorced,Bachelor,Yes,73575,3
2979,Customer_2979,32,28000,Male,Single,PhD,Yes,35409,5
2980,Customer_2980,21,54000,Female,Single,PhD,Yes,73230,4
2981,Customer_2981,56,94000,Male,Divorced,Master,Yes,84724,2
2982,Customer_2982,57,64000,Male,Married,Master,No,50238,1
2983,Customer_2983,39,155000,Female,Single,High School,Yes,11449,1
2984,Customer_2984,18,61000,Female,Married,Master,No,44697,3
2985,Customer_2985,68,63000,Male,Divorced,Bachelor,No,11109,5
2986,Customer_2986,62,129000,Female,Married,High School,Yes,39980,1
2987,Customer_2987,54,77000,Female,Single,Master,Yes,25591,5
2988,Customer_2988,53,143000,Male,Single,Bachelor,No,21290,5
2989,Customer_2989,58,121000,Female,Divorced,Master,Yes,15605,3
2990,Customer_2990,35,128000,Male,Married,High School,No,65985,3
2991,Customer_2991,23,96000,Male,Single,Bachelor,No,35741,2
2992,Customer_2992,37,68000,Female,Single,Master,Yes,94673,1
2993,Customer_2993,49,61000,Male,Single,Bachelor,Yes,20118,4
2994,Customer_2994,40,101000,Male,Divorced,PhD,Yes,34072,3
2995,Customer_2995,63,141000,Male,Single,PhD,Yes,15605,3
2996,Customer_2996,27,123000,Female,Married,Master,Yes,37355,5
2997,Customer_2997,46,42000,Male,Divorced,PhD,No,36548,3
2998,Customer_2998,57,88000,Female,Single,High School,No,43806,5
2999,Customer_2999,51,42000,Male,Married,High School,No,83665,3
3000,Customer_3000,65,30000,Female,Divorced,Bachelor,No,10572,1
3001,Customer_3001,59,101000,Male,Divorced,Bachelor,Yes,92835,3
3002,Customer_3002,49,121000,Male,Married,Master,No,46559,4
3003,Customer_3003,44,167000,Female,Single,PhD,Yes,60679,2
3004,Customer_3004,59,38000,Female,Married,High School,Yes,18736,1
3005,Customer_3005,35,43000,Female,Divorced,Master,Yes,46594,1
3006,Customer_3006,49,108000,Male,Married,PhD,No,69132,2
3007,Customer_3007,18,46000,Male,Married,Bachelor,Yes,80336,2
3008,Customer_3008,51,131000,Female,Married,PhD,No,26217,4
3009,Customer_3009,29,30000,Male,Divorced,High School,No,22972,4
3010,Customer_3010,39,124000,Male,Divorced,High School,Yes,15126,1
3011,Customer_3011,19,76000,Female,Divorced,PhD,No,68511,4
3012,Customer_3012,55,145000,Male,Single,High School,Yes,17237,4
3013,Customer_3013,46,34000,Female,Divorced,Bachelor,Yes,66659,2
3014,Customer_3014,43,43000,Male,Married,High School,No,13353,4
3015,Customer_3015,31,74000,Male,Single,PhD,Yes,98355,3
3016,Customer_3016,52,84000,Female,Single,Bachelor,No,51363,2
3017,Customer_3017,20,127000,Male,Single,PhD,No,59952,2
3018,Customer_3018,70,108000,Male,Married,PhD,Yes,50328,5
3019,Customer_3019,51,146000,Male,Married,Master,Yes,10200,4
3020,Customer_3020,40,108000,Male,Single,Bachelor,No,67696,5
3021,Customer_3021,65,47000,Female,Married,Bachelor,No,46747,1
3022,Customer_3022,68,70000,Female,Married,High School,Yes,69821,3
3023,Customer_3023,58,116000,Female,Single,Master,Yes,86993,4
3024,Customer_3024,16,83000,Female,Single,Master,No,28816,2
3025,Customer_3025,58,94000,Female,Married,High School,Yes,28080,4
3026,Customer_3026,39,120000,Male,Single,PhD,No,75509,1
3027,Customer_3027,22,70000,Male,Single,High School,No,54322,5
3028,Customer_3028,52,88000,Female,Married,PhD,No,72168,1
